updateTime,重庆,台湾,海南,山西,河南,福建,广东,北京,江苏,浙江,贵州,江西,湖北,澳门,甘肃,天津,安徽,辽宁,吉林,内蒙古,宁夏,陕西,湖南,黑龙江,新疆,四川,西藏,青海,云南,上海,河北,广西,香港,山东
2020-01-22,6,1,4,1,5,1,26,10,0,10,1,2,444,1,0,4,1,2,0,0,1,0,4,0,0,5,0,0,1,9,1,2,0,2
2020-01-23,9,1,5,1,5,5,32,22,5,27,3,3,444,2,2,4,9,3,1,0,1,3,9,2,2,8,0,0,1,16,1,5,2,6
2020-01-24,27,1,8,1,9,10,53,36,9,43,3,7,549,2,2,8,15,4,3,2,2,5,24,4,2,15,0,0,5,20,2,13,2,15
2020-01-25,57,3,19,6,32,18,78,41,18,62,4,18,730,2,4,10,39,16,4,7,3,15,43,9,3,28,0,1,11,33,8,23,5,27
2020-01-26,75,4,22,9,83,35,111,68,33,104,5,36,1058,5,7,14,60,21,4,7,4,22,69,15,4,44,0,1,16,40,13,36,5,46
2020-01-27,110,5,33,13,128,59,151,80,47,128,7,48,1423,6,14,22,70,27,6,11,7,35,100,21,5,69,0,6,26,53,18,46,8,75
2020-01-28,132,8,40,20,168,80,207,91,70,173,9,72,2714,7,19,24,106,34,8,15,11,46,143,30,10,90,0,6,44,66,33,51,8,95
2020-01-29,147,8,43,27,206,84,277,111,99,296,9,109,3554,7,24,27,152,39,9,16,12,56,221,38,13,108,0,6,55,96,48,58,10,130
2020-01-30,182,9,46,35,278,101,354,114,129,428,12,162,4903,7,26,31,200,41,14,18,17,63,277,44,14,142,1,8,70,112,65,78,10,158
2020-01-31,211,10,52,39,352,120,436,139,168,538,29,240,5806,7,29,32,237,48,14,20,21,87,332,59,17,177,1,8,83,135,82,87,12,184
2020-02-01,247,10,62,47,422,144,535,168,202,599,29,286,7153,7,40,41,297,64,17,23,26,101,389,80,18,207,1,9,93,169,96,100,13,206
2020-02-02,275,10,64,56,493,159,632,191,236,661,38,333,9074,8,40,48,340,70,23,27,28,116,463,95,21,231,1,11,105,182,104,111,14,230
2020-02-03,312,10,72,66,566,179,725,212,271,724,46,391,11177,8,51,60,408,74,31,34,31,128,521,121,24,254,1,13,114,203,113,127,15,259
2020-02-04,344,11,80,74,675,194,813,228,308,829,58,476,13522,10,57,67,480,81,42,35,34,142,593,155,29,282,1,15,119,219,126,139,17,275
2020-02-05,376,11,91,81,764,205,895,253,341,895,64,548,16678,10,57,69,530,89,54,42,34,165,661,190,32,301,1,17,124,243,135,150,21,307
2020-02-06,400,16,106,90,851,215,970,274,373,954,71,600,19665,10,62,78,591,94,59,46,40,173,711,227,36,321,1,18,133,257,157,168,24,347
2020-02-07,415,16,117,96,914,224,1034,297,408,1006,81,661,22112,10,67,81,665,99,65,50,43,184,772,277,39,344,1,18,136,277,172,172,25,386
2020-02-08,428,17,124,104,981,239,1095,315,439,1048,89,698,24953,10,79,88,733,105,69,52,45,195,803,295,42,364,1,18,138,286,195,183,26,416
2020-02-09,450,18,131,115,1033,250,1131,326,468,1075,99,740,27100,10,79,90,779,107,78,54,45,208,838,307,45,386,1,18,141,293,206,195,29,444
2020-02-10,473,18,138,119,1073,261,1159,337,492,1092,109,771,29631,10,83,95,830,108,80,58,49,213,879,331,49,405,1,18,149,299,218,210,38,466
2020-02-11,489,18,144,122,1105,267,1177,342,515,1117,127,804,31728,10,86,105,860,111,81,58,53,219,912,360,55,417,1,18,153,303,239,215,49,487
2020-02-12,509,18,157,124,1135,272,1219,352,543,1131,133,844,33366,10,86,112,889,116,83,60,58,225,946,378,59,436,1,18,154,311,251,222,50,497
2020-02-13,525,18,157,126,1169,279,1241,366,570,1145,135,872,48206,10,90,117,910,117,84,61,64,229,968,395,63,451,1,18,156,315,265,222,53,509
2020-02-14,532,18,159,126,1184,281,1261,372,593,1155,140,900,51986,10,90,120,934,119,86,65,67,230,988,419,65,463,1,18,162,318,283,226,56,523
2020-02-15,538,18,162,127,1212,285,1294,375,604,1162,143,913,54406,10,90,122,950,119,88,68,70,232,1001,425,70,470,1,18,168,326,291,235,56,532
2020-02-16,547,20,162,128,1231,287,1316,380,617,1167,144,925,56249,10,90,124,962,121,89,70,70,236,1004,445,71,481,1,18,171,328,300,237,57,537
2020-02-17,552,22,163,129,1246,290,1322,381,626,1171,146,930,58182,10,91,125,973,121,89,72,70,240,1006,457,75,495,1,18,171,332,301,238,58,541
2020-02-18,553,22,163,130,1257,292,1328,387,629,1172,146,933,59989,10,91,128,982,121,89,73,70,240,1007,464,76,508,1,18,172,333,302,242,62,543
2020-02-19,555,23,163,131,1262,293,1331,393,631,1174,146,934,61682,10,91,130,986,121,90,75,71,242,1008,470,76,514,1,18,173,333,306,244,63,544
2020-02-20,560,24,168,131,1265,293,1332,395,631,1175,146,934,62031,10,91,131,987,121,91,75,71,245,1010,476,76,520,1,18,173,334,307,245,67,546
2020-02-21,567,26,168,132,1267,293,1333,396,631,1203,146,934,62662,10,91,132,988,121,91,75,71,245,1011,479,76,525,1,18,174,334,308,246,68,749
2020-02-22,572,26,168,132,1270,293,1339,399,631,1205,146,934,63454,10,91,135,989,121,91,75,71,245,1013,479,76,526,1,18,174,335,309,249,69,750
2020-02-23,573,28,168,132,1271,293,1342,399,631,1205,146,934,64084,10,91,135,989,121,91,75,71,245,1016,480,76,526,1,18,174,335,311,249,74,754
2020-02-24,575,30,168,132,1271,293,1345,399,631,1205,146,934,64287,10,91,135,989,121,93,75,71,245,1016,480,76,527,1,18,174,335,311,251,79,755
2020-02-25,576,31,168,133,1271,294,1347,400,631,1205,146,934,64786,10,91,135,989,121,93,75,71,245,1016,480,76,529,1,18,174,336,311,252,84,756
2020-02-26,576,32,168,133,1271,294,1347,400,631,1205,146,934,65187,10,91,135,989,121,93,75,71,245,1016,480,76,531,1,18,174,336,312,252,89,756
2020-02-27,576,32,168,133,1272,296,1347,410,631,1205,146,934,65596,10,91,135,989,121,93,75,72,245,1017,480,76,534,1,18,174,337,317,252,92,756
2020-02-28,576,34,168,133,1272,296,1348,410,631,1205,146,935,65914,10,91,136,990,121,93,75,72,245,1017,480,76,538,1,18,174,337,318,252,94,756
2020-02-29,576,39,168,133,1272,296,1349,411,631,1205,146,935,66337,10,91,136,990,121,93,75,73,245,1018,480,76,538,1,18,174,337,318,252,94,756
2020-03-01,576,40,168,133,1272,296,1349,413,631,1205,146,935,66907,10,91,136,990,122,93,75,73,245,1018,480,76,538,1,18,174,337,318,252,96,758
2020-03-02,576,41,168,133,1272,296,1350,414,631,1206,146,935,67103,10,91,136,990,122,93,75,74,245,1018,480,76,538,1,18,174,337,318,252,98,758
2020-03-03,576,42,168,133,1272,296,1350,414,631,1213,146,935,67217,10,91,136,990,125,93,75,74,245,1018,480,76,538,1,18,174,338,318,252,100,758
2020-03-04,576,42,168,133,1272,296,1350,417,631,1213,146,935,67332,10,91,136,990,125,93,75,75,245,1018,480,76,538,1,18,174,338,318,252,102,758
2020-03-05,576,44,168,133,1272,296,1351,418,631,1215,146,935,67466,10,102,136,990,125,93,75,75,245,1018,481,76,539,1,18,174,339,318,252,105,758
2020-03-06,576,45,168,133,1272,296,1352,422,631,1215,146,935,67592,10,119,136,990,125,93,75,75,245,1018,481,76,539,1,18,174,342,318,252,106,758
2020-03-07,576,45,168,133,1272,296,1352,426,631,1215,146,935,67666,10,120,136,990,125,93,75,75,245,1018,481,76,539,1,18,174,342,318,252,108,758
2020-03-08,576,45,168,133,1272,296,1352,428,631,1215,146,935,67707,10,124,136,990,125,93,75,75,245,1018,481,76,539,1,18,174,342,318,252,114,758
2020-03-09,576,45,168,133,1272,296,1352,428,631,1215,146,935,67743,10,124,136,990,125,93,75,75,245,1018,481,76,539,1,18,174,342,318,252,115,758
2020-03-10,576,47,168,133,1272,296,1353,429,631,1215,146,935,67760,10,125,136,990,125,93,75,75,245,1018,481,76,539,1,18,174,344,318,252,118,758
2020-03-11,576,48,168,133,1273,296,1356,435,631,1215,146,935,67773,10,127,136,990,125,93,75,75,245,1018,482,76,539,1,18,174,344,318,252,126,760
2020-03-12,576,49,168,133,1273,296,1356,435,631,1215,146,935,67781,10,127,136,990,125,93,75,75,245,1018,482,76,539,1,18,174,344,318,252,129,760
2020-03-13,576,50,168,133,1273,296,1356,436,631,1215,146,935,67786,10,127,136,990,125,93,75,75,245,1018,482,76,539,1,18,174,346,318,252,134,760
2020-03-14,576,53,168,133,1273,296,1356,437,631,1227,146,935,67790,10,129,136,990,125,93,75,75,245,1018,482,76,539,1,18,174,352,318,252,140,760
2020-03-15,576,59,168,133,1273,296,1360,442,631,1231,146,935,67794,10,133,136,990,125,93,75,75,245,1018,482,76,539,1,18,174,353,318,252,145,760
2020-03-16,576,67,168,133,1273,296,1361,452,631,1231,146,935,67798,11,133,136,990,125,93,75,75,245,1018,482,76,539,1,18,175,355,318,252,155,760
2020-03-17,576,77,168,133,1273,296,1364,456,631,1232,147,935,67799,12,133,136,990,125,93,75,75,246,1018,482,76,540,1,18,176,358,318,253,162,761
2020-03-18,576,100,168,133,1273,296,1370,469,631,1232,146,935,67800,15,133,136,990,125,93,75,75,246,1018,482,76,540,1,18,176,361,318,253,181,761
2020-03-19,576,108,168,133,1273,296,1378,480,631,1234,146,935,67800,17,134,136,990,125,93,75,75,246,1018,483,76,540,1,18,176,363,318,253,208,761
2020-03-20,576,135,168,133,1273,299,1395,491,631,1234,146,935,67800,17,134,137,990,126,93,75,75,247,1018,484,76,541,1,18,176,371,318,254,256,762
2020-03-21,576,153,168,133,1273,303,1400,504,631,1236,146,935,67800,17,134,137,990,126,93,75,75,248,1018,484,76,542,1,18,176,380,318,254,273,764
2020-03-22,577,169,168,133,1273,307,1407,514,633,1237,146,936,67800,20,136,137,990,126,93,75,75,248,1018,484,76,543,1,18,176,394,319,254,317,766
2020-03-23,577,195,168,133,1274,313,1415,537,633,1238,146,936,67800,24,136,141,990,127,93,75,75,248,1018,484,76,543,1,18,176,404,319,254,356,768
2020-03-24,578,215,168,134,1274,318,1428,558,636,1240,146,936,67801,25,136,145,990,127,93,75,75,249,1018,484,76,545,1,18,176,414,319,254,386,768
2020-03-25,578,235,168,134,1274,322,1433,561,638,1241,146,936,67801,30,136,145,990,127,94,77,75,250,1018,484,76,547,1,18,176,433,319,254,410,769
2020-03-26,578,252,168,135,1275,328,1448,566,640,1243,146,936,67801,31,136,151,990,128,95,89,75,253,1018,484,76,547,1,18,178,451,319,254,453,771
2020-03-27,578,267,168,135,1275,331,1456,569,641,1247,146,936,67801,33,136,155,990,128,95,92,75,253,1018,484,76,548,1,18,180,468,319,254,519,772
2020-03-28,578,283,168,135,1275,337,1467,573,641,1251,146,936,67801,37,136,161,990,132,97,94,75,253,1018,484,76,548,1,18,180,485,319,254,561,772
2020-03-29,579,298,168,136,1276,338,1475,577,644,1254,146,937,67801,37,138,166,990,134,98,95,75,253,1018,484,76,550,1,18,180,492,319,254,641,772
2020-03-30,579,306,168,136,1276,340,1484,577,645,1255,146,937,67801,38,138,174,990,136,98,97,75,253,1018,484,76,550,1,18,180,498,321,254,682,773
2020-03-31,579,322,168,136,1276,343,1494,580,646,1257,146,937,67801,41,138,174,990,139,98,107,75,253,1018,484,76,550,1,18,181,509,321,254,714,774
2020-04-01,579,329,168,137,1276,345,1501,580,646,1257,146,937,67802,41,138,176,990,140,98,111,75,255,1018,484,76,552,1,18,182,516,323,254,765,774
2020-04-02,579,339,168,137,1276,345,1507,582,647,1258,146,937,67802,41,138,176,990,141,98,117,75,255,1019,488,76,554,1,18,183,522,325,254,802,775
2020-04-03,579,348,168,137,1276,349,1514,584,651,1260,146,937,67802,41,138,180,990,141,98,117,75,255,1019,489,76,555,1,18,184,526,326,254,845,778
2020-04-04,579,355,168,137,1276,350,1516,585,651,1262,146,937,67803,43,138,180,990,141,98,117,75,256,1019,491,76,557,1,18,184,529,326,254,862,778
2020-04-05,579,363,168,138,1276,350,1524,586,651,1263,146,937,67803,44,138,180,990,142,98,117,75,256,1019,504,76,558,1,18,184,531,327,254,890,779
2020-04-06,579,373,168,138,1276,350,1532,587,651,1264,146,937,67803,44,139,180,990,142,98,118,75,256,1019,524,76,559,1,18,184,536,327,254,914,780
2020-04-07,579,376,168,138,1276,351,1533,587,651,1265,146,937,67803,44,139,180,990,144,98,121,75,256,1019,544,76,560,1,18,184,538,327,254,935,781
2020-04-08,579,379,168,163,1276,351,1536,588,651,1266,146,937,67803,45,139,180,990,144,98,124,75,256,1019,569,76,560,1,18,184,543,327,254,960,783
2020-04-09,579,380,168,166,1276,351,1539,588,651,1267,146,937,67803,45,139,182,991,144,98,126,75,256,1019,609,76,560,1,18,184,552,327,254,973,783
2020-04-10,579,382,168,168,1276,351,1544,588,651,1267,146,937,67803,45,139,183,991,144,98,128,75,256,1019,638,76,560,1,18,184,555,327,254,989,783
2020-04-11,579,385,168,172,1276,351,1548,589,652,1267,146,937,67803,45,139,183,991,145,98,155,75,256,1019,661,76,560,1,18,184,555,327,254,1000,784
2020-04-12,579,388,168,172,1276,352,1552,589,653,1267,146,937,67803,45,139,183,991,145,99,189,75,256,1019,684,76,560,1,18,184,607,327,254,1004,784
2020-04-13,579,393,168,173,1276,352,1555,589,653,1267,146,937,67803,45,139,184,991,145,100,190,75,256,1019,740,76,560,1,18,184,618,327,254,1009,784
2020-04-14,579,393,168,173,1276,353,1564,589,653,1267,146,937,67803,45,139,185,991,145,100,190,75,256,1019,819,76,560,1,18,184,618,327,254,1012,784
2020-04-15,579,395,168,186,1276,353,1566,590,653,1268,146,937,67803,45,139,185,991,145,102,190,75,256,1019,841,76,560,1,18,184,622,327,254,1017,784
2020-04-16,579,395,168,194,1276,353,1571,593,653,1268,146,937,67803,45,139,186,991,145,102,193,75,256,1019,861,76,560,1,18,184,628,328,254,1017,784
2020-04-17,579,395,168,197,1276,354,1577,593,653,1268,146,937,68128,45,139,189,991,146,102,193,75,256,1019,872,76,560,1,18,184,628,328,254,1021,787
2020-04-18,579,398,168,197,1276,355,1579,593,653,1268,146,937,68128,45,139,189,991,146,102,193,75,256,1019,892,76,561,1,18,184,628,328,254,1024,787
2020-04-19,579,420,168,197,1276,355,1580,593,653,1268,147,937,68128,45,139,189,991,146,104,193,75,256,1019,898,76,561,1,18,184,635,328,254,1025,787
2020-04-20,579,422,168,197,1276,355,1581,593,653,1268,147,937,68128,45,139,189,991,146,104,194,75,256,1019,905,76,561,1,18,184,638,328,254,1025,787
2020-04-21,579,425,168,197,1276,355,1582,593,653,1268,147,937,68128,45,139,189,991,146,106,194,75,277,1019,913,76,561,1,18,184,638,328,254,1029,787
2020-04-22,579,426,168,197,1276,355,1582,593,653,1268,147,937,68128,45,139,189,991,146,106,194,75,279,1019,921,76,561,1,18,184,639,328,254,1033,787
2020-04-23,579,427,168,197,1276,355,1584,593,653,1268,147,937,68128,45,139,189,991,146,107,194,75,279,1019,925,76,561,1,18,184,640,328,254,1035,787
2020-04-24,579,428,168,197,1276,355,1585,593,653,1268,147,937,68128,45,139,190,991,146,108,194,75,279,1019,928,76,561,1,18,184,641,328,254,1035,787
2020-04-25,579,429,168,197,1276,355,1585,593,653,1268,147,937,68128,45,139,190,991,146,109,197,75,286,1019,930,76,561,1,18,185,641,328,254,1037,787
2020-04-26,579,429,168,197,1276,355,1586,593,653,1268,147,937,68128,45,139,190,991,146,109,198,75,286,1019,935,76,561,1,18,185,642,328,254,1037,787
2020-04-27,579,429,168,197,1276,355,1587,593,653,1268,147,937,68128,45,139,190,991,146,110,198,75,286,1019,936,76,561,1,18,185,642,328,254,1037,787
2020-04-28,579,429,168,197,1276,355,1587,593,653,1268,147,937,68128,45,139,190,991,146,110,199,75,306,1019,939,76,561,1,18,185,644,328,254,1037,787
2020-04-29,579,429,168,197,1276,355,1588,593,653,1268,147,937,68128,45,139,190,991,146,110,199,75,306,1019,939,76,561,1,18,185,645,328,254,1037,787
2020-04-30,579,429,168,197,1276,355,1588,593,653,1268,147,937,68128,45,139,190,991,146,111,200,75,306,1019,939,76,561,1,18,185,647,328,254,1037,787
2020-05-01,579,429,168,197,1276,356,1588,593,653,1268,147,937,68128,45,139,190,991,146,111,201,75,306,1019,944,76,561,1,18,185,652,328,254,1039,787
2020-05-02,579,432,168,197,1276,356,1588,593,653,1268,147,937,68128,45,139,190,991,146,112,201,75,306,1019,944,76,561,1,18,185,652,328,254,1039,787
2020-05-03,579,432,168,198,1276,356,1588,593,653,1268,147,937,68128,45,139,190,991,146,112,201,75,306,1019,944,76,561,1,18,185,653,328,254,1039,787
2020-05-04,579,438,168,198,1276,356,1588,593,653,1268,147,937,68128,45,139,190,991,146,112,201,75,306,1019,944,76,561,1,18,185,655,328,254,1040,788
2020-05-05,579,438,168,198,1276,356,1588,593,653,1268,147,937,68128,45,139,190,991,146,112,201,75,306,1019,944,76,561,1,18,185,656,328,254,1040,788
2020-05-06,579,439,168,198,1276,356,1588,593,653,1268,147,937,68128,45,139,190,991,146,112,201,75,308,1019,944,76,561,1,18,185,656,328,254,1040,788
2020-05-07,579,440,168,198,1276,356,1589,593,653,1268,147,937,68128,45,139,190,991,146,112,201,75,308,1019,944,76,561,1,18,185,657,328,254,1044,788
2020-05-08,579,440,168,198,1276,356,1589,593,653,1268,147,937,68128,45,139,191,991,146,113,201,75,308,1019,944,76,561,1,18,185,657,328,254,1044,788
2020-05-09,579,440,168,198,1276,356,1589,593,653,1268,147,937,68128,45,139,191,991,146,113,201,75,308,1019,944,76,561,1,18,185,657,328,254,1044,788
2020-05-10,579,440,168,198,1276,356,1589,593,653,1268,147,937,68129,45,139,191,991,147,124,201,75,308,1019,944,76,561,1,18,185,659,328,254,1047,788
2020-05-11,579,440,168,198,1276,356,1589,593,653,1268,147,937,68134,45,139,191,991,147,127,208,75,308,1019,945,76,561,1,18,185,659,328,254,1047,788
2020-05-12,579,440,168,198,1276,356,1589,593,653,1268,147,937,68134,45,139,191,991,147,127,209,75,308,1019,945,76,561,1,18,185,659,328,254,1047,788
2020-05-13,579,440,168,198,1276,356,1589,593,653,1268,147,937,68134,45,139,191,991,147,133,209,75,308,1019,945,76,561,1,18,185,660,328,254,1050,788
2020-05-14,579,440,168,198,1276,356,1589,593,653,1268,147,937,68134,45,139,191,991,149,134,209,75,308,1019,945,76,561,1,18,185,660,328,254,1051,788
2020-05-15,579,440,169,198,1276,356,1589,593,653,1268,147,937,68134,45,139,191,991,149,138,209,75,308,1019,945,76,561,1,18,185,660,328,254,1052,788
2020-05-16,579,440,169,198,1276,356,1589,593,653,1268,147,937,68134,45,139,191,991,149,140,209,75,308,1019,945,76,561,1,18,185,665,328,254,1052,788
2020-05-17,579,440,169,198,1276,356,1590,593,653,1268,147,937,68134,45,139,192,991,149,144,209,75,308,1019,945,76,561,1,18,185,665,328,254,1055,788
2020-05-18,579,440,169,198,1276,356,1590,593,653,1268,147,937,68134,45,139,192,991,149,146,213,75,308,1019,945,76,561,1,18,185,666,328,254,1055,788
2020-05-19,579,440,169,198,1276,356,1590,593,653,1268,147,937,68135,45,139,192,991,149,151,216,75,308,1019,945,76,561,1,18,185,666,328,254,1055,788
2020-05-20,579,440,169,198,1276,356,1590,593,653,1268,147,937,68135,45,139,192,991,149,152,217,75,308,1019,945,76,561,1,18,185,667,328,254,1055,788
2020-05-21,579,440,169,198,1276,356,1590,593,653,1268,147,937,68135,45,139,192,991,149,152,217,75,308,1019,945,76,561,1,18,185,667,328,254,1055,788
2020-05-22,579,441,169,198,1276,356,1591,593,653,1268,147,937,68135,45,139,192,991,149,154,217,75,308,1019,945,76,563,1,18,185,667,328,254,1065,788
2020-05-23,579,441,169,198,1276,356,1591,593,653,1268,147,937,68135,45,139,192,991,149,154,217,75,308,1019,945,76,563,1,18,185,667,328,254,1065,788
2020-05-24,579,441,169,198,1276,356,1592,593,653,1268,147,937,68135,45,139,192,991,149,155,217,75,308,1019,945,76,563,1,18,185,668,328,254,1065,788
2020-05-25,579,441,169,198,1276,356,1592,593,653,1268,147,937,68135,45,139,192,991,149,155,227,75,308,1019,945,76,564,1,18,185,668,328,254,1065,788
2020-05-26,579,441,169,198,1276,357,1592,593,653,1268,147,937,68135,45,139,192,991,149,155,232,75,308,1019,945,76,564,1,18,185,669,328,254,1065,788
2020-05-27,579,441,169,198,1276,357,1592,593,653,1268,147,937,68135,45,139,192,991,149,155,232,75,308,1019,945,76,564,1,18,185,670,328,254,1066,788
2020-05-28,579,441,169,198,1276,358,1592,593,653,1268,147,937,68135,45,139,192,991,149,155,232,75,308,1019,945,76,564,1,18,185,671,328,254,1066,788
2020-05-29,579,442,169,198,1276,358,1592,593,653,1268,147,937,68135,45,139,192,991,149,155,232,75,308,1019,945,76,564,1,18,185,671,328,254,1079,788
2020-05-30,579,442,169,198,1276,358,1593,593,653,1268,147,937,68135,45,139,192,991,149,155,232,75,308,1019,945,76,564,1,18,185,672,328,254,1082,791
2020-05-31,579,442,169,198,1276,358,1593,593,653,1268,147,937,68135,45,139,192,991,149,155,232,75,308,1019,945,76,564,1,18,185,672,328,254,1084,792
2020-06-01,579,443,169,198,1276,358,1595,593,653,1268,147,937,68135,45,139,192,991,149,155,235,75,309,1019,945,76,575,1,18,185,672,328,254,1087,792
2020-06-02,579,443,169,198,1276,358,1596,593,653,1268,147,937,68135,45,139,192,991,149,155,235,75,309,1019,945,76,577,1,18,185,673,328,254,1093,792
2020-06-03,579,443,169,198,1276,358,1597,594,653,1268,147,932,68135,45,139,192,991,149,155,235,75,309,1019,947,76,577,1,18,185,673,328,254,1093,792
2020-06-04,579,443,169,198,1276,358,1598,594,653,1268,147,932,68135,45,139,192,991,149,155,235,75,309,1019,947,76,577,1,18,185,673,328,254,1099,792
2020-06-05,579,443,169,198,1276,358,1598,594,653,1268,147,932,68135,45,139,192,991,149,155,235,75,309,1019,947,76,578,1,18,185,677,328,254,1102,792
2020-06-06,579,443,169,198,1276,358,1601,594,653,1268,147,932,68135,45,139,193,991,149,155,235,75,309,1019,947,76,578,1,18,185,677,328,254,1105,792
2020-06-07,579,443,170,198,1276,359,1602,594,653,1268,147,932,68135,45,139,193,991,149,155,235,75,311,1019,947,76,578,1,18,185,677,328,254,1106,792
2020-06-08,579,443,170,198,1276,359,1602,594,653,1268,147,932,68135,45,139,193,991,149,155,235,75,311,1019,947,76,581,1,18,185,678,328,254,1107,792
2020-06-09,579,443,170,198,1276,359,1604,594,653,1268,147,932,68135,45,139,193,991,149,155,235,75,311,1019,947,76,582,1,18,185,678,328,254,1107,792
2020-06-10,579,443,170,198,1276,359,1604,594,653,1268,147,932,68135,45,139,195,991,149,155,237,75,311,1019,947,76,582,1,18,185,678,328,254,1107,792
2020-06-11,579,443,170,198,1276,360,1607,595,653,1268,147,932,68135,45,139,195,991,149,155,237,75,311,1019,947,76,582,1,18,185,684,328,254,1107,792
2020-06-12,579,443,170,198,1276,361,1607,597,653,1268,147,932,68135,45,139,196,991,149,155,237,75,311,1019,947,76,582,1,18,185,689,328,254,1108,792
2020-06-13,579,443,171,198,1276,361,1608,601,653,1268,147,932,68135,45,139,196,991,149,155,237,75,311,1019,947,76,583,1,18,185,690,328,254,1109,792
2020-06-14,580,443,171,198,1276,361,1625,645,653,1268,147,932,68135,45,139,196,991,151,155,237,75,313,1019,947,76,583,1,18,185,691,328,254,1109,792
2020-06-15,582,445,171,198,1276,362,1625,673,653,1268,147,932,68135,45,139,196,991,151,155,237,75,313,1019,947,76,588,1,18,185,692,331,254,1112,792
2020-06-16,582,445,171,198,1276,362,1628,700,653,1268,147,932,68135,45,139,196,991,152,155,238,75,313,1019,947,76,588,1,18,185,695,335,254,1112,792
2020-06-17,582,445,171,198,1276,362,1628,731,653,1269,147,932,68135,45,150,197,991,152,155,238,75,314,1019,947,76,589,1,18,185,695,336,254,1121,792
2020-06-18,582,446,171,198,1276,362,1628,752,653,1269,147,932,68135,45,150,197,991,152,155,238,75,314,1019,947,76,589,1,18,185,697,338,254,1124,792
2020-06-19,582,446,171,198,1276,362,1631,777,653,1269,147,932,68135,45,151,197,991,153,155,238,75,314,1019,947,76,589,1,18,185,697,340,254,1124,792
2020-06-20,582,446,171,198,1276,362,1634,799,653,1269,147,932,68135,45,151,197,991,153,155,238,75,314,1019,947,76,589,1,18,185,698,341,254,1128,792
2020-06-21,582,446,171,198,1276,363,1634,821,653,1269,147,932,68135,45,151,197,991,153,155,238,75,316,1019,947,76,589,1,18,185,698,344,254,1131,792
2020-06-22,582,446,171,198,1276,363,1634,830,653,1269,147,932,68135,45,158,198,991,154,155,238,75,317,1019,947,76,589,1,18,185,701,346,254,1161,792
2020-06-23,582,446,171,198,1276,363,1634,843,654,1269,147,932,68135,45,158,198,991,154,155,238,75,317,1019,947,76,589,1,18,185,701,346,254,1177,792
2020-06-24,582,446,171,198,1276,363,1634,850,654,1269,147,932,68135,45,161,198,991,154,155,238,75,319,1019,947,76,589,1,18,185,703,348,254,1179,792
2020-06-25,582,446,171,198,1276,363,1635,863,654,1269,147,932,68135,45,161,198,991,154,155,238,75,319,1019,947,76,589,1,18,185,703,349,254,1179,792
2020-06-26,582,447,171,198,1276,363,1635,874,654,1269,147,932,68135,46,161,198,991,154,155,238,75,319,1019,947,76,589,1,18,185,705,349,254,1196,792
2020-06-27,582,447,171,198,1276,363,1637,891,654,1269,147,932,68135,46,162,198,991,154,155,238,75,319,1019,947,76,589,1,18,185,706,349,254,1197,792
2020-06-28,582,447,171,198,1276,363,1637,905,654,1269,147,932,68135,46,163,198,991,154,155,238,75,320,1019,947,76,589,1,18,185,707,349,254,1199,792
2020-06-29,582,447,171,198,1276,363,1637,912,654,1269,147,932,68135,46,163,198,991,155,155,238,75,320,1019,947,76,592,1,18,185,708,349,254,1199,792
2020-06-30,582,447,171,198,1276,363,1641,919,654,1269,147,932,68135,46,164,198,991,155,155,238,75,320,1019,947,76,595,1,18,185,712,349,254,1205,792
2020-07-01,582,447,171,198,1276,363,1641,922,654,1269,147,932,68135,46,164,198,991,155,155,238,75,320,1019,947,76,595,1,18,185,712,349,254,1233,792
2020-07-02,582,448,171,198,1276,363,1642,923,654,1269,147,932,68135,46,164,198,991,155,155,238,75,320,1019,947,76,595,1,18,185,713,349,254,1242,792
2020-07-03,582,449,171,198,1276,363,1642,925,654,1269,147,932,68135,46,164,198,991,156,155,238,75,320,1019,947,76,595,1,18,186,714,349,254,1247,792
2020-07-04,582,449,171,198,1276,363,1643,926,654,1269,147,932,68135,46,164,199,991,156,155,238,75,320,1019,947,76,595,1,18,186,715,349,254,1247,792
2020-07-05,582,449,171,198,1276,363,1643,928,654,1269,147,932,68135,46,167,199,991,156,155,239,75,320,1019,947,76,596,1,18,186,716,349,254,1268,792
2020-07-06,582,449,171,198,1276,363,1643,929,654,1269,147,932,68135,46,167,199,991,157,155,239,75,321,1019,947,76,596,1,18,186,716,349,254,1285,792
2020-07-07,582,449,171,198,1276,363,1644,929,654,1269,147,932,68135,46,167,199,991,159,155,240,75,321,1019,947,76,598,1,18,186,718,349,254,1299,792
2020-07-08,582,449,171,199,1276,363,1645,929,654,1269,147,932,68135,46,167,199,991,159,155,244,75,321,1019,947,76,598,1,18,187,718,349,254,1323,792
2020-07-09,582,449,171,199,1276,363,1647,929,654,1269,147,932,68135,46,167,199,991,162,155,244,75,321,1019,947,76,599,1,18,187,721,349,254,1365,792
2020-07-10,582,449,171,199,1276,363,1647,929,654,1269,147,932,68135,46,167,199,991,162,155,244,75,321,1019,947,76,599,1,18,187,721,349,254,1365,792
2020-07-11,582,451,171,200,1276,363,1648,929,654,1269,147,932,68135,46,167,202,991,164,155,245,75,321,1019,947,76,599,1,18,187,722,349,254,1431,792
2020-07-12,582,451,171,200,1276,363,1648,929,654,1270,147,932,68135,46,167,203,991,164,155,245,75,321,1019,947,76,599,1,18,187,724,349,254,1469,792
